Id,breadwinner_ns__Salesforce_Account__c
a98DI0000004e4FYAQ,0013i00000TCUHKAA5
a98DI0000004enbYAA,0013i00000TCV1mAAH
a98DI0000004gukYAA,0013i00000TCXebAAH
a98DI0000004g21YAA,0013i00000TCWL6AAP
a98DI0000004dpQYAQ,0013i00000TCU32AAH
a98DI0000004iRuYAI,0013i00000TF0gJAAT
a98DI0000004dRUYAY,0013i00000TCX5eAAH
a98DI0000004e5MYAQ,0013i00000TCUISAA5
a98DI0000004iMcYAI,0013i00000TF0gIAAT
a98DI0000004gcSYAQ,0013i00000TCXOKAA5
a98DI0000004glxYAA,0013i00000TCXWjAAP
a98DI0000004fuNYAQ,0013i00000TCW9EAAX
a98DI0000004gFKYAY,0013i00000TCWTvAAP
a98DI0000004K4ZYAU,0013i0000071vvmAAA
a98DI0000004Xv4YAE,0013i0000072E5sAAE
a98DI0000004XJLYA2,0013i00000D3h4wAAB
a98DI0000004ewSYAQ,0013i00000TCVBIAA5
a98DI0000004hchYAA,0013i00000TCYUHAA5
a98DI0000004eQrYAI,0013i00000TCUdZAAX
a98DI0000004gGxYAI,0013i00000TCWW9AAP
a98DI0000004g6WYAQ,0013i00000TCWR2AAP
a98DI0000004g20YAA,0013i00000TCWL5AAP
a98DI0000004iRtYAI,0013i00000TF0gHAAT
a98DI0000004dFnYAI,0013i00000TCX5dAAH
a98DI0000004iMbYAI,0013i00000TF0gGAAT
a98DI0000004iRsYAI,0013i00000TF0gFAAT
a98DI0000004iMaYAI,0013i00000TF0gEAAT
a98DI0000004iRrYAI,0013i00000TF0gDAAT
a98DI0000004iMZYAY,0013i00000TF0gCAAT
a98DI0000004iRqYAI,0013i00000TF0gBAAT
a98DI0000004iSIYAY,0013i00000TF0gAAAT
a98DI0000004iSHYAY,0013i00000TF0g9AAD
a98DI0000004iSGYAY,0013i00000TF0g8AAD
a98DI0000004iSEYAY,0013i00000TF0g7AAD
a98DI0000004d44YAA,0013i00000TCWivAAH
a98DI0000004iSFYAY,0013i00000TF0g6AAD
a98DI0000004Lb9YAE,0013i0000071wMAAAY
a98DI0000004iSDYAY,0013i00000TF0g5AAD
a98DI0000004tgOYAQ,0013i00002RoVfwAAF
a98DI0000004gKxYAI,0013i00000TCWXyAAP
a98DI0000004xwOYAQ,0013i00002RoVfpAAF
a98DI0000004iP2YAI,0013i00000TF0g4AAD
a98DI0000004iRpYAI,0013i00000TF0g3AAD
a98DI0000004hZJYAY,0013i00000TCYLqAAP
a98DI0000004xwPYAQ,0013i00002Rq087AAB
a98DI0000004xwQYAQ,0013i00002Z3zuYAAR
a98DI0000004KPqYAM,0013i0000071we3AAA
a98DI0000004EdgYAE,0013i0000071mubAAA
a98DI0000004xwRYAQ,0013i00002Z6zG6AAJ
a98DI0000004fJLYAY,0013i00000TCVVxAAP
a98DI0000004Wi0YAE,0013i00000D3dW2AAJ
a98DI0000004KPLYA2,0013i0000071lydAAA
a98DI0000004NtJYAU,0013i0000071nSvAAI
a98DI0000004xwSYAQ,0013i00002ptthhAAA
a98DI0000004gTuYAI,0013i00000TCXFgAAP
a98DI0000004d4cYAA,0013i00000TCWi2AAH
a98DI0000004RpOYAU,0013i00002RoaUHAAZ
a98DI0000004WDuYAM,0013i0000071p4AAAQ
a98DI0000004iP1YAI,0013i00000TF0g2AAD
a98DI0000004JMaYAM,0013i0000071vyJAAQ
a98DI0000004fR0YAI,0013i00000TCViCAAX
a98DI0000004dVFYAY,0013i00000TCTpeAAH
a98DI0000004xwTYAQ,0013i00002KrWjdAAF
a98DI0000004xwUYAQ,0013i00002Z5Fa1AAF
a98DI0000004xwVYAQ,0013i000032DcqhAAC
a98DI0000004xwWYAQ,0013i00002Z5p0rAAB
a98DI0000004xwXYAQ,0013i00002Z47DwAAJ
a98DI0000004xwYYAQ,0013i00002RoVdKAAV
a98DI0000004xwZYAQ,0013i00002Z5xuaAAB
a98DI0000004xwaYAA,0013i00002Z5A2gAAF
a98DI0000004xwbYAA,0013i00002RobyaAAB
a98DI0000004FIqYAM,0013i0000071wnQAAQ
a98DI0000004xwcYAA,0013i00002RosTnAAJ
a98DI0000004xwdYAA,0013i000032FWo9AAG
a98DI0000004xweYAA,0013i00002RqNi0AAF
a98DI0000004xwfYAA,0013i00002RqXSPAA3
a98DI0000004xwgYAA,0013i00002KsURPAA3
a98DI0000004duhYAA,0013i00000TCUESAA5
a98DI0000004ReAYAU,0013i0000071o0sAAA
a98DI0000004WyUYAU,0013i0000072E6CAAU
a98DI0000004LClYAM,0013i0000071w5AAAQ
a98DI0000004Z6MYAU,0013i00000D3eziAAB
a98DI0000004xwhYAA,0013i00002RpSkmAAF
a98DI0000004xwiYAA,0013i00002Z6pHoAAJ
a98DI0000004xwjYAA,0013i00002RpMsbAAF
a98DI0000004xwkYAA,0013i00002RoqAuAAJ
a98DI0000004hgaYAA,0013i00000TCYX4AAP
a98DI0000004f3pYAA,0013i00000TCVHMAA5
a98DI0000004xwlYAA,0013i00002Z5FriAAF
a98DI0000004LiTYAU,0013i0000071lekAAA
a98DI0000004iRoYAI,0013i00000TF0g0AAD
a98DI0000004xwmYAA,0013i00002Z6pV7AAJ
a98DI0000004mV1YAI,0013i00000D3w8VAAR
a98DI0000004XQcYAM,0013i00000D3gMkAAJ
a98DI0000004e7tYAA,0013i00000TCUN8AAP
a98DI0000004d43YAA,0013i00000TCWiuAAH
a98DI0000004iRnYAI,0013i00000TF0fzAAD
a98DI0000004iRmYAI,0013i00000TF0fyAAD
a98DI0000004gySYAQ,0013i00000TCXmzAAH
a98DI0000004xwnYAA,0013i00002uECJiAAO
a98DI0000004xwoYAA,0013i00002Z6KuBAAV
a98DI0000004hMWYAY,0013i00000TCYB9AAP
a98DI0000004xwpYAA,0013i00002RqG6jAAF
a98DI0000004xwqYAA,0013i00002RqNNTAA3
a98DI0000004V0PYAU,0013i0000071xdAAAQ
a98DI0000004xwrYAA,0013i00002RqF26AAF
a98DI0000004xwsYAA,0013i00002RqWBFAA3
a98DI0000004xwtYAA,0013i00002KrjuWAAR
a98DI0000004xwuYAA,0013i00002Z402BAAR
a98DI0000004xwvYAA,0013i00002RoHIQAA3
a98DI0000004xwwYAA,0013i00002RqUwmAAF
a98DI0000004xwxYAA,0013i00002Z5nWOAAZ
a98DI0000004xwyYAA,0013i00002Z4zmMAAR
a98DI0000004VbDYAU,0013i0000071oVqAAI
a98DI0000004RMrYAM,0013i0000072NdWAAU
a98DI0000004xwzYAA,0013i00002bzR2nAAE
a98DI0000004xx0YAA,0013i00002RpxnSAAR
a98DI0000004xx1YAA,0013i00002Rq22KAAR
a98DI0000004xx2YAA,0013i00002RpRyAAAV
a98DI0000004xx3YAA,0013i00002bzEF3AAM
a98DI0000004xx4YAA,0013i00002Z5PP1AAN
a98DI0000004hMVYAY,0013i00000TCYB8AAP
a98DI0000004e0KYAQ,0013i00000TCUERAA5
a98DI0000004iRlYAI,0013i00000TF0fxAAD
a98DI0000004xx5YAA,0013i00002RqRSMAA3
a98DI0000004gFJYAY,0013i00000TCWTuAAP
a98DI0000004xx6YAA,0013i00002RpueaAAB
a98DI0000004iRkYAI,0013i00000TF0fwAAD
a98DI0000004dQDYAY,0013i00000TCX4CAAX
a98DI0000004ZEEYA2,0013i0000071E62AAE
a98DI0000004xx7YAA,0013i00002Rq6JrAAJ
a98DI0000004dsbYAA,0013i00000TCU6sAAH
a98DI0000004xx8YAA,0013i00002KrWTGAA3
a98DI0000004xx9YAA,0013i00002RoVXzAAN
a98DI0000004glwYAA,0013i00000TCXWhAAP
a98DI0000004h2yYAA,0013i00000TCXrgAAH
a98DI0000004LKaYAM,0013i0000071lwuAAA
a98DI0000004xxAYAQ,0013i00002RpOoyAAF
a98DI0000004QisYAE,0013i0000071nyxAAA
a98DI0000004eTSYAY,0013i00000TCUhvAAH
a98DI0000004ZScYAM,0013i00000D3dCNAAZ
a98DI0000004iRjYAI,0013i00000TF0fvAAD
a98DI0000004eERYAY,0013i00000TCUVXAA5
a98DI0000004iRiYAI,0013i00000TF0fuAAD
a98DI0000004xxBYAQ,0013i00002uBqrIAAS
a98DI0000004iRhYAI,0013i00000TF0ftAAD
a98DI0000004fIxYAI,0013i00000TCVbQAAX
a98DI0000004xxCYAQ,0013i00002Z4mhuAAB
a98DI0000004gXiYAI,0013i00000TCXJVAA5
a98DI0000004xxDYAQ,0013i00002RpPVIAA3
a98DI0000004xxEYAQ,0013i00002RqLQsAAN
a98DI0000004dVDYAY,0013i00000TCTpdAAH
a98DI0000004gJ4YAI,0013i00000TCX9zAAH
a98DI0000004ecxYAA,0013i00000TCV4OAAX
a98DI0000004iRgYAI,0013i00000TF0fsAAD
a98DI0000004iRfYAI,0013i00000TF0frAAD
a98DI0000004gGwYAI,0013i00000TCWW8AAP
a98DI0000004JXTYA2,0013i0000071m4kAAA
a98DI0000004iReYAI,0013i00000TF0fqAAD
a98DI0000004dugYAA,0013i00000TCUEQAA5
a98DI0000004th5YAA,0013i00002Z6ii7AAB
a98DI0000004dZzYAI,0013i00000TCTjJAAX
a98DI0000004gFIYAY,0013i00000TCWTtAAP
a98DI0000004fgvYAA,0013i00000TCVvnAAH
a98DI0000004dGQYAY,0013i00000TCWrzAAH
a98DI0000004xxFYAQ,0013i00002jv0JCAAY
a98DI0000004U7PYAU,0013i0000071xRnAAI
a98DI0000004fHVYAY,0013i00000TCVYTAA5
a98DI0000004eZOYAY,0013i00000TCUusAAH
a98DI0000004dQCYAY,0013i00000TCX4BAAX
a98DI0000004JYWYA2,0013i0000071w6DAAQ
a98DI0000004Vw8YAE,0013i0000071oikAAA
a98DI0000004xxGYAQ,0013i00002RqNVYAA3
a98DI0000004WY7YAM,0013i00000D3wPMAAZ
a98DI0000004JENYA2,0013i0000071xLyAAI
a98DI0000004flyYAA,0013i00000TCW2XAAX
a98DI0000004e0JYAQ,0013i00000TCUEPAA5
a98DI0000004gVqYAI,0013i00000TCXKuAAP
a98DI0000004dRRYAY,0013i00000TCX5cAAH
a98DI0000004d7qYAA,0013i00000TCWjjAAH
a98DI0000004gFHYAY,0013i00000TCWTsAAP
a98DI0000004JXFYA2,0013i0000071qIZAAY
a98DI0000004K83YAE,0013i0000071mBlAAI
a98DI0000004iOzYAI,0013i00000TF0fpAAD
a98DI0000004glvYAA,0013i00000TCXWgAAP
a98DI0000004dWbYAI,0013i00000TCTgvAAH
a98DI0000004enaYAA,0013i00000TCV1lAAH
a98DI0000004gKvYAI,0013i00000TCWXxAAP
a98DI0000004fMcYAI,0013i00000TCVbPAAX
a98DI0000004fqXYAQ,0013i00000TCW6BAAX
a98DI000000506fYAA,0013i00000D3abGAAR
a98DI0000004f3qYAA,0013i00000TCVHLAA5
a98DI0000004X4MYAU,0013i00000D3e58AAB
a98DI0000004iOyYAI,0013i00000TF0foAAD
a98DI0000004iSCYAY,0013i00000TF0fnAAD
a98DI0000004LT8YAM,0013i0000071m3aAAA
a98DI0000004xxHYAQ,0013i00002KrgzvAAB
a98DI0000004iRdYAI,0013i00000TF0fmAAD
a98DI0000004kp2YAA,0013i00000TF397AAD
a98DI0000004iSBYAY,0013i00000TF0flAAD
a98DI0000004gxOYAQ,0013i00000TCY00AAH
a98DI0000004ecwYAA,0013i00000TCV4NAAX
a98DI0000004iRcYAI,0013i00000TF0fkAAD
a98DI0000004iSAYAY,0013i00000TF0fjAAD
a98DI0000004xxIYAQ,0013i00002RqFUFAA3
a98DI0000004xxJYAQ,0013i00002Z5sD8AAJ
a98DI0000004dRSYAY,0013i00000TCX5bAAH
a98DI0000004xxKYAQ,0013i00002RoapEAAR
a98DI0000004xxLYAQ,0013i00002Z5m09AAB
a98DI0000004eotYAA,0013i00000TCV6wAAH
a98DI0000004h7WYAQ,0013i00000TCY0hAAH
a98DI0000004fn6YAA,0013i00000TCW0UAAX
a98DI0000004xxMYAQ,0013i00002vRDZoAAO
a98DI0000004iK5YAI,0013i00000TF0fiAAD
a98DI0000004feoYAA,0013i00000TCVtBAAX
a98DI0000004iK4YAI,0013i00000TF0fhAAD
a98DI0000004xxNYAQ,0013i00002Z5TcwAAF
a98DI0000004XoGYAU,0013i0000071qhtAAA
a98DI0000004dFmYAI,0013i00000TCX5aAAH
a98DI0000004dRQYAY,0013i00000TCX5ZAAX
a98DI0000004xxOYAQ,0013i00002RqHw2AAF
a98DI0000004xxPYAQ,0013i00002Krg7kAAB
a98DI0000004LKKYA2,0013i0000071lwfAAA
a98DI0000004xxQYAQ,0013i00002Z404xAAB
a98DI0000004xxRYAQ,0013i00002Rq6iOAAR
a98DI0000004ZTKYA2,0013i00001vIHfWAAW
a98DI0000004xxSYAQ,0013i00002ZrE0xAAF
a98DI0000004YenYAE,0013i00000J0NTDAA3
a98DI0000004xxTYAQ,0013i00002hAt7VAAS
a98DI0000004Y7GYAU,0013i0000071CNuAAM
a98DI0000004R4bYAE,0013i000008pbd8AAA
a98DI0000004LSyYAM,0013i0000071w9PAAQ
a98DI0000004xxUYAQ,0013i00002RqUUjAAN
a98DI0000004xxVYAQ,0013i00002bzSmyAAE
a98DI0000004IM2YAM,0013i0000071ngDAAQ
a98DI0000004eEQYAY,0013i00000TCUVWAA5
a98DI0000004fyMYAQ,0013i00000TCWCmAAP
a98DI0000004dufYAA,0013i00000TCUENAA5
a98DI0000004ebqYAA,0013i00000TCUrjAAH
a98DI0000004gmQYAQ,0013i00000TCXWfAAP
a98DI0000004zDyYAI,0013i00000IzrDTAAZ
a98DI0000004hd2YAA,0013i00000TCYUsAAP
a98DI0000004iK3YAI,0013i00000TF0fgAAD
a98DI0000004gmPYAQ,0013i00000TCXWeAAP
a98DI0000004e0IYAQ,0013i00000TCUEOAA5
a98DI0000004iK2YAI,0013i00000TF0ffAAD
a98DI0000004gzYYAQ,0013i00000TCXlMAAX
a98DI0000004gd0YAA,0013i00000TCXyoAAH
a98DI0000004iRbYAI,0013i00000TF0feAAD
a98DI0000004xxWYAQ,0013i00002Rq9H7AAJ
a98DI0000004e0HYAQ,0013i00000TCUEMAA5
a98DI0000004xxXYAQ,0013i00002RqTtwAAF
a98DI0000004IphYAE,0013i0000071nhsAAA
a98DI0000004dWaYAI,0013i00000TCTguAAH
a98DI0000004dvwYAA,0013i00000TCUAJAA5
a98DI0000004RTBYA2,0013i0000072ODKAA2
a98DI0000004xxYYAQ,0013i00002Z6BfHAAV
a98DI0000004G0mYAE,0013i0000071n3mAAA
a98DI0000004xxZYAQ,0013i00002Rq6p8AAB
a98DI0000004xxaYAA,0013i00002RpvQQAAZ
a98DI0000004xxbYAA,0013i00002Z48xaAAB
a98DI0000004xxcYAA,0013i00002RpTy4AAF
a98DI0000004dueYAA,0013i00000TCUELAA5
a98DI0000004xxdYAA,0013i00002RoVMeAAN
a98DI0000004xxeYAA,0013i00002xtMdxAAE
a98DI0000004xxfYAA,0013i00002RoVMhAAN
a98DI0000004xxgYAA,0013i00002KrU1iAAF
a98DI0000004xxhYAA,0013i00002Rq6QDAAZ
a98DI0000004xxiYAA,0013i0000269Y2vAAE
a98DI0000004xxjYAA,0013i00002KrkMaAAJ
a98DI0000004hgYYAQ,0013i00000TCYX3AAP
a98DI0000004dVCYAY,0013i00000TCTpcAAH
a98DI0000004xxkYAA,0013i00002Z5uUrAAJ
a98DI0000004xxlYAA,0013i00002Z4dj4AAB
a98DI0000004xxmYAA,0013i00002RpSx9AAF
a98DI0000004Kz1YAE,0013i0000071waTAAQ
a98DI0000004xxnYAA,0013i00002Rp9NVAAZ
a98DI0000004xxoYAA,0013i00002RqR2SAAV
a98DI0000004xxpYAA,0013i00002RpObkAAF
a98DI0000004JUaYAM,0013i0000071vzuAAA
a98DI0000004JWrYAM,0013i0000071m3DAAQ
a98DI0000004xxqYAA,0013i00002RoV9LAAV
a98DI0000004xxrYAA,0013i00002Z44b0AAB
a98DI0000004xxsYAA,0013i00002Z6vF0AAJ
a98DI0000004HvRYAU,0013i0000072OANAA2
a98DI0000004xxtYAA,0013i00002Z6jRkAAJ
a98DI0000004tluYAA,0013i00002Krkp5AAB
a98DI0000004xxuYAA,0013i00002Z45uPAAR
a98DI0000004xxvYAA,0013i00002ISDf0AAH
a98DI0000004VXgYAM,0013i0000071xkEAAQ
a98DI0000004xxwYAA,0013i00002Rpya7AAB
a98DI0000004xxxYAA,0013i0000269Q5DAAU
a98DI0000004xxyYAA,0013i00002Z74D4AAJ
a98DI0000004xxzYAA,0013i00002RoVH6AAN
a98DI0000004iRYYAY,0013i00000TF0fcAAD
a98DI0000004xy0YAA,0013i00002Z6jJUAAZ
a98DI0000004xy1YAA,0013i00002RptFkAAJ
a98DI0000004xy2YAA,0013i00002Z6MeiAAF
a98DI0000004RSWYA2,0013i0000072NVvAAM
a98DI0000004xy3YAA,0013i00002RouJRAAZ
a98DI0000004xy4YAA,0013i00002RoiRiAAJ
a98DI0000004xy5YAA,0013i000026AM1dAAG
a98DI0000004iRZYAY,0013i00000TF0fbAAD
a98DI0000004iRXYAY,0013i00000TF0faAAD
a98DI0000004iRUYAY,0013i00000TF0fZAAT
a98DI0000004iRWYAY,0013i00000TF0fYAAT
a98DI0000004xy6YAA,0013i00002Z6nH3AAJ
a98DI0000004xy7YAA,0013i0000297exVAAQ
a98DI0000004WpbYAE,0013i00000D3dHeAAJ
a98DI0000004sa1YAA,0013i00000D3dHeAAJ
a98DI0000004UUiYAM,0013i0000071xXZAAY
a98DI0000004xy8YAA,0013i00002RpUfOAAV
a98DI0000004RQTYA2,0013i00000CejPYAAZ
a98DI0000004iRVYAY,0013i00000TF0fXAAT
a98DI0000004xy9YAA,0013i00002Z6rFBAAZ
a98DI0000004xyAYAQ,0013i00002wWBovAAG
a98DI0000004xyBYAQ,0013i00002bzT1rAAE
a98DI0000004xyCYAQ,0013i00002Krh90AAB
a98DI0000004xyDYAQ,0013i00002Z43dDAAR
a98DI0000004xyEYAQ,0013i00002RqNHCAA3
a98DI0000004xyFYAQ,0013i00002Z4c5bAAB
a98DI0000004xyGYAQ,0013i00002RqVW3AAN
a98DI0000004ZovYAE,0013i000026C4JPAA0
a98DI0000004Z10YAE,0013i00000k2dGtAAI
a98DI0000004UueYAE,0013i0000071oIeAAI
a98DI0000004xyIYAQ,0013i00002RqHNrAAN
a98DI0000004iRTYAY,0013i00000TF0fWAAT
a98DI0000004xyJYAQ,0013i00002Z69lWAAR
a98DI0000004V2HYAU,0013i0000071oJpAAI
a98DI0000004xyKYAQ,0013i00002RqE1QAAV
a98DI0000004YwIYAU,0013i00000TDjoWAAT
a98DI0000004xyLYAQ,0013i00002Z4k4gAAB
a98DI0000004xyMYAQ,0013i00002RoUF0AAN
a98DI0000004xyNYAQ,0013i00002Krhp6AAB
a98DI0000004xyOYAQ,0013i00002RoK27AAF
a98DI0000004xyPYAQ,0013i000026ASD8AAO
a98DI0000004xyQYAQ,0013i00002KrRUQAA3
a98DI0000004xyRYAQ,0013i00002RoH8dAAF
a98DI0000004HDpYAM,0013i0000071wziAAA
a98DI0000004xySYAQ,0013i00002RospgAAB
a98DI0000004xyTYAQ,0013i00002RoFPcAAN
a98DI0000004xyUYAQ,0013i00002RoN5OAAV
a98DI0000004xyVYAQ,0013i00002RpS72AAF
a98DI0000004xyWYAQ,0013i00002RoePVAAZ
a98DI0000004XL0YAM,0013i0000071pu3AAA
a98DI0000004iRSYAY,0013i00000TF0fVAAT
a98DI0000004xyXYAQ,0013i00002RpPx8AAF
a98DI0000004VzvYAE,0013i0000071xlPAAQ
a98DI0000004xyYYAQ,0013i00002pvcqlAAA
a98DI0000004fvlYAA,0013i00000TCWBnAAP
a98DI0000004iK1YAI,0013i00000TF0fUAAT
a98DI0000004iRRYAY,0013i00000TF0fTAAT
a98DI0000004iRQYAY,0013i00000TF0fSAAT
a98DI0000004hk0YAA,0013i00000TD6KRAA1
a98DI0000004dQBYAY,0013i00000TCX4AAAX
a98DI0000004iRPYAY,0013i00000TF0fRAAT
a98DI0000004iROYAY,0013i00000TF0fQAAT
a98DI0000004dMKYAY,0013i00000TCWxpAAH
a98DI0000004iK0YAI,0013i00000TF0fPAAT
a98DI0000004WwoYAE,0013i00000D3hCNAAZ
a98DI0000004iJzYAI,0013i00000TF0fOAAT
a98DI0000004iJyYAI,0013i00000TF0fNAAT
a98DI0000004d4bYAA,0013i00000TCWi1AAH
a98DI0000004iRNYAY,0013i00000TF0fMAAT
a98DI0000004HQMYA2,0013i00000rUloHAAS
a98DI0000004KfrYAE,0013i0000071wSmAAI
a98DI0000004hMkYAI,0013i00000TCYBXAA5
a98DI0000004donYAA,0013i00000TCU1sAAH
a98DI0000004iRMYAY,0013i00000TF0fLAAT
a98DI0000004iJxYAI,0013i00000TF0fKAAT
a98DI0000004iRLYAY,0013i00000TF0fJAAT
a98DI0000004Ww3YAE,0013i0000072Dg1AAE
a98DI0000004fBOYAY,0013i00000TCVPRAA5
a98DI0000004xyZYAQ,0013i00002Rq8z1AAB
a98DI0000004xyaYAA,0013i00002Z5mRbAAJ
a98DI0000004iJwYAI,0013i00000TF0fIAAT
a98DI0000004xybYAA,0013i00002hAtNLAA0
a98DI0000004xycYAA,0013i00002Z707GAAR
a98DI0000004hIUYAY,0013i00000TCY6fAAH
a98DI0000004g2lYAA,0013i00000TCWN8AAP
a98DI0000004L0bYAE,0013i0000071maVAAQ
a98DI0000004gujYAA,0013i00000TCXeaAAH
a98DI0000004xydYAA,0013i00002Z4A0rAAF
a98DI0000004xyeYAA,0013i00002jvIpsAAE
a98DI0000004iRKYAY,0013i00000TF0fHAAT
a98DI0000004XCeYAM,0013i0000071plhAAA
a98DI0000004xyfYAA,0013i00002RpsZUAAZ
a98DI0000004Qi1YAE,0013i0000071nyqAAA
a98DI0000004xygYAA,0013i00002Zqhq1AAB
a98DI0000004xyhYAA,0013i000030yRI6AAM
a98DI0000004gFGYAY,0013i00000TCWTrAAP
a98DI0000004iRJYAY,0013i00000TF0fGAAT
a98DI0000004iJvYAI,0013i00000TF0fFAAT
a98DI0000004eEPYAY,0013i00000TCUVVAA5
a98DI0000004gltYAA,0013i00000TCXWdAAP
a98DI0000004dllYAA,0013i00000TCU0GAAX
a98DI0000004gFFYAY,0013i00000TCWTqAAP
a98DI0000004evuYAA,0013i00000TCVAgAAP
a98DI0000004ecvYAA,0013i00000TCV4MAAX
a98DI0000004eDwYAI,0013i00000TCUUJAA5
a98DI0000004iRIYAY,0013i00000TF0fEAAT
a98DI0000004iRHYAY,0013i00000TF0fDAAT
a98DI0000004iRGYAY,0013i00000TF0fCAAT
a98DI0000004iEzYAI,0013i00000TF0fAAAT
a98DI0000004iF0YAI,0013i00000TF0fBAAT
a98DI0000004iRFYAY,0013i00000TF0f9AAD
a98DI0000004dBnYAI,0013i00000TCWpKAAX
a98DI0000004glsYAA,0013i00000TCXWcAAP
a98DI0000004e0GYAQ,0013i00000TCUEKAA5
a98DI0000004hBUYAY,0013i00000TCXzfAAH
a98DI0000004fcBYAQ,0013i00000TCVqmAAH
a98DI0000004fenYAA,0013i00000TCVtAAAX
a98DI0000004hZIYAY,0013i00000TCYLpAAP
a98DI0000004ee5YAA,0013i00000TCUriAAH
a98DI0000004fHkYAI,0013i00000TCVV5AAP
a98DI0000004hRaYAI,0013i00000TCYFZAA5
a98DI0000004dlkYAA,0013i00000TCU0FAAX
a98DI0000004fuMYAQ,0013i00000TCW9DAAX
a98DI0000004kp0YAA,0013i00000TF396AAD
a98DI0000004iREYAY,0013i00000TF0f8AAD
a98DI0000004ZnGYAU,0013i000026BDoFAAW
a98DI0000004xyiYAA,0013i00002Z6fNbAAJ
a98DI0000004fHUYAY,0013i00000TCVYSAA5
a98DI0000004xyjYAA,0013i00002Roo11AAB
a98DI0000004xykYAA,0013i00002Roll2AAB
a98DI0000004iEyYAI,0013i00000TF0f7AAD
a98DI0000004gluYAA,0013i00000TCXWbAAP
a98DI0000004fyLYAQ,0013i00000TCWClAAP
a98DI0000004eHGYAY,0013i00000TCUVUAA5
a98DI0000004xylYAA,0013i00002z9VklAAE
a98DI0000004iRDYAY,0013i00000TF0f6AAD
a98DI0000004iJuYAI,0013i00000TF0f5AAD
a98DI0000004WfdYAE,0013i00000D3eBaAAJ
a98DI0000004sa9YAA,0013i00000D3eBaAAJ
a98DI0000004WkrYAE,0013i00000D3g6NAAR
a98DI0000004dBmYAI,0013i00000TCWpJAAX
a98DI0000004fgxYAA,0013i00000TCVvpAAH
a98DI0000004iRCYAY,0013i00000TF0f4AAD
a98DI0000004iJtYAI,0013i00000TF0f3AAD
a98DI0000004iRBYAY,0013i00000TF0f2AAD
a98DI0000004iRAYAY,0013i00000TF0f1AAD
a98DI0000004xymYAA,0013i00002KrgNSAAZ
a98DI0000004iR9YAI,0013i00000TF0f0AAD
a98DI0000004ghQYAQ,0013i00000TCXQeAAP
a98DI0000004XkvYAE,0013i0000071qfgAAA
a98DI0000004xynYAA,0013i00002RoRgtAAF
a98DI0000004eK5YAI,0013i00000TCUXbAAP
a98DI0000004xyoYAA,0013i00002RoVC2AAN
a98DI0000004hRZYAY,0013i00000TCYFYAA5
a98DI0000004gFEYAY,0013i00000TCWTpAAP
a98DI0000004gFDYAY,0013i00000TCWToAAP
a98DI0000004xypYAA,0013i00002Z72tbAAB
a98DI0000004JxmYAE,0013i0000071vwKAAQ
a98DI0000004fNfYAI,0013i00000TCVd0AAH
a98DI0000004er8YAA,0013i00000TCV53AAH
a98DI0000004ebpYAA,0013i00000TCUrhAAH
a98DI0000004xyqYAA,0013i00002RqXPCAA3
a98DI0000004gFCYAY,0013i00000TCWTnAAP
a98DI0000004xyrYAA,0013i00002Rq2krAAB
a98DI0000004gFBYAY,0013i00000TCWTmAAP
a98DI0000004gFAYAY,0013i00000TCWTlAAP
a98DI0000004VeyYAE,0013i0000071oaAAAQ
a98DI0000004fQzYAI,0013i00000TCViBAAX
a98DI0000004dNBYAY,0013i00000TCWzEAAX
a98DI0000004iR8YAI,0013i00000TF0ezAAD
a98DI0000004fuLYAQ,0013i00000TCW9CAAX
a98DI0000004xysYAA,0013i00002Z4AngAAF
a98DI0000004xytYAA,0013i00002Z6kMtAAJ
a98DI0000004iR7YAI,0013i00000TF0eyAAD
a98DI0000004fHTYAY,0013i00000TCVYRAA5
a98DI0000004ZKuYAM,0013i000006zJ8yAAE
a98DI0000004gF9YAI,0013i00000TCWTkAAP
a98DI0000004gF8YAI,0013i00000TCWTjAAP
a98DI0000004gF7YAI,0013i00000TCWTiAAP
a98DI0000004iJsYAI,0013i00000TF0exAAD
a98DI0000004gF6YAI,0013i00000TCWThAAP
a98DI0000004ZJLYA2,0013i000005B0TyAAK
a98DI0000004LwPYAU,0013i0000071mMiAAI
a98DI0000004glrYAA,0013i00000TCXWaAAP
a98DI0000004fVRYAY,0013i00000TCVivAAH
a98DI0000004gF5YAI,0013i00000TCWTgAAP
a98DI0000004gF4YAI,0013i00000TCWTfAAP
a98DI0000004YW8YAM,0013i00000GoS8VAAV
a98DI0000004YTfYAM,0013i00000Fio7EAAR
a98DI0000004gF3YAI,0013i00000TCWTeAAP
a98DI0000004iJrYAI,0013i00000TF0ewAAD
a98DI0000004iJqYAI,0013i00000TF0evAAD
a98DI0000004iR6YAI,0013i00000TF0euAAD
a98DI0000004iJpYAI,0013i00000TF0etAAD
a98DI0000004iR5YAI,0013i00000TF0esAAD
a98DI0000004iR4YAI,0013i00000TF0erAAD
a98DI0000004xywYAA,0013i00002ptrIiAAI
a98DI0000004iR3YAI,0013i00000TF0eqAAD
a98DI0000004hZHYAY,0013i00000TCYLoAAP
a98DI0000004iR2YAI,0013i00000TF0epAAD
a98DI0000004gllYAA,0013i00000TCXWUAA5
a98DI0000004dljYAA,0013i00000TCU0EAAX
a98DI0000004gF2YAI,0013i00000TCWTdAAP
a98DI0000004fuKYAQ,0013i00000TCW9BAAX
