Id,ContractNumber,Active_ARCV__c,ARCV__c,Net_Total__c,StartDate,EndDate,Status,Name
800Do000000xPzJIAU,7086558,2269.98,2269.98,2269.98,2023-02-01,2024-01-31,Draft,(2024-01-31)  KBennett Contracting
800Do000000xPzYIAU,7086559,1824,1824,1824,2023-02-01,2024-01-31,Activated,(2024-01-31)  Greenlight Pro Cleaning LLC
800Do000000xPzdIAE,7086560,5603.77,5603.77,11207.54,2023-02-01,2025-01-31,Activated,(2025-01-31)  Simply Snow & Lawn
800Do000000xQ07IAE,7086561,2075.96,2075.96,2075.96,2023-02-01,2024-01-31,Activated,(2024-01-31)  RNB Installations LLC
800Do000000xQ0WIAU,7086562,4000,4000,4000,2023-02-01,2024-01-31,Draft,(2024-01-31)  Site Construction LLC
800Do000000xQ5HIAU,7086563,2511.78,2511.78,2511.78,2023-02-01,2024-01-31,Draft,(2024-01-31)  Triatik Tree Service
800Do000000xQ5lIAE,7086564,3023.98,3023.98,3023.98,2023-02-01,2024-01-31,Activated,(2024-01-31)  Turcios Construction LLC
800Do000000xQ5qIAE,7086565,7499.81,7499.81,7499.81,2023-01-25,2024-01-24,Draft,"(2024-01-24)  FCL Builders, LLC - Corp"
800Do000000xQ65IAE,7086566,1563.25,1563.25,1563.25,2023-02-01,2024-01-31,Draft,(2024-01-31)  Z&S demolition Inc
800Do000000xQ8zIAE,7086567,1824,1824,1824,2023-02-01,2024-01-31,Activated,"(2024-01-31)  Nastos Construction Co., Inc."
800Do000000xQAqIAM,7086568,1806,1806,1806,2023-02-24,2024-02-23,Activated,"(2024-02-23)  Ethos Engineering, LLC"
800Do000000xQAvIAM,7086569,2100,2100,2100,2023-02-26,2024-02-25,Activated,(2024-02-25)  Gasperec Elberts Consulting
800Do000000xQB0IAM,7086570,7698,7698,7698,2023-02-01,2024-01-31,Draft,"(2024-01-31)  Structured Cabling Solutions, Inc."
800Do000000xQB5IAM,7086571,115795.65,115795.65,115795.65,2023-02-01,2024-01-31,Activated,(2024-01-31)  AUTODESK
800Do000000xQBAIA2,7086572,7976.35,7976.35,7976.35,2023-01-24,2024-01-23,Draft,(2024-01-23)  Michaels Energy
800Do000000xQBtIAM,7086573,1366,1366,1366,2023-01-30,2024-01-29,Activated,(2024-01-29)  360 Industrial Services
800Do000000xQByIAM,7086574,5235,5359.5,10719,2023-04-01,2025-03-31,Activated,(2025-03-31)  Anchor Excavating Corp.
800Do000000xQC3IAM,7086575,1836,1836,1836,2023-01-25,2024-01-24,Activated,(2024-01-24)  Bair Foot Lawncare LLC
800Do000000xQC8IAM,7086576,6899.97,6899.97,13799.94,2023-02-01,2025-01-31,Draft,(2025-01-31)  Guignard Co.
800Do000000xQCIIA2,7086578,4044,4926,9852,2023-02-01,2025-01-31,Activated,(2025-01-31)  NE Window Source
800Do000000xQNGIA2,7086666,4188,4188,8376,2023-02-01,2025-01-31,Activated,"(2025-01-31)  Garcon Construction, Inc."
800Do000000xQCNIA2,7086579,14999.83,14999.83,44999.49,2023-02-01,2026-01-31,Draft,(2026-01-31)  CJ Rush Entrance Systems Ltd - HQ
800Do000000xQCSIA2,7086580,1824,1824,1824,2023-02-01,2024-01-31,Activated,(2024-01-31)  LRS
800Do000000xQCXIA2,7086581,5230,5230,5230,2023-02-01,2024-01-31,Draft,(2024-01-31)  Voitec Construction Co
800Do000000xQCcIAM,7086582,3199.8,3199.8,3199.8,2023-02-15,2024-02-14,Activated,(2024-02-14)  Penn Jersey Paper
800Do000000xQChIAM,7086583,25208,25208,25208,2023-01-31,2024-01-30,Expired_Contract,(2024-01-30)  TOTAL DOOR SYSTEMS - HQ  Expires
800Do000000xQCmIAM,7086584,3013.5,3013.5,3013.5,2023-02-01,2024-01-31,Draft,"(2024-01-31)  S.D.C. Engineering, Inc."
800Do000000xQCwIAM,7086586,2061.08,2061.08,2061.08,2023-01-25,2024-01-24,Draft,(2024-01-24)  Western Energy Control Solutions
800Do000000xQD1IAM,7086587,2676,2676,2676,2023-02-01,2024-01-31,Activated,"(2024-01-31)  LG Contractors, Inc."
800Do000000xQD6IAM,7086588,1836,1836,1836,2023-02-01,2024-01-31,Activated,(2024-01-31)  S&KD Hauling & Junk Removal
800Do000000xQDaIAM,7086594,564,1200,2400,2023-02-01,2025-01-31,Activated,(2025-01-31)  Clarks Acoustics
800Do000000xQDBIA2,7086589,3024,3024,3024,2023-02-01,2024-01-31,Activated,(2024-01-31)  Elevated Data LLC
800Do000000xQDGIA2,7086590,1654.88,1654.88,1654.88,2023-02-01,2024-01-31,Draft,(2024-01-31)  Guy C. Lee
800Do000000xQDLIA2,7086591,1836,1836,1836,2023-02-01,2024-01-31,Activated,(2024-01-31)  F.R.C. Painting LLC
800Do000000xQDQIA2,7086592,2771.95,2771.95,5543.9,2023-02-01,2025-01-31,Activated,(2025-01-31)  Blayde Corp.
800Do000000xQDVIA2,7086593,18479.94,18479.94,36959.88,2023-02-01,2025-01-31,Draft,(2025-01-31)  Tapps Electric
800Do000000xQDfIAM,7086595,900.07,900.07,900.07,2023-02-01,2024-01-31,Draft,(2024-01-31)  Native Wrecking Services LLC
800Do000000xQDkIAM,7086596,1204.42,1204.42,2408.84,2023-02-01,2025-01-31,Activated,(2025-01-31)  JDV Contracting
800Do000000xQDpIAM,7086597,25000.12,25000.12,50000.24,2023-03-01,2025-02-28,Draft,(2025-02-28)  GATE Precast Company
800Do000000xQDuIAM,7086598,3528,3528,3528,2023-02-01,2024-01-31,Activated,(2024-01-31)  Green Revival Landscaping
800Do000000xQUHIA2,7086691,3519.82,3519.82,7039.64,2023-02-01,2025-01-31,Activated,"(2025-01-31)  RTL Construction, Inc."
800Do000000xQDzIAM,7086599,1200,1200,1200,2023-02-01,2024-01-31,Activated,(2024-01-31)  Mcnary Door & Window
800Do000000xQE4IAM,7086600,1836,1836,1836,2023-01-25,2024-01-24,Activated,(2024-01-24)  MI Wells Concrete Service
800Do000000xQE9IAM,7086601,3528,3528,3528,2023-02-01,2024-01-31,Activated,(2024-01-31)  Clean Fix Cleaning
800Do000000xQEEIA2,7086602,2484,2484,4968,2023-02-01,2025-01-31,Activated,(2025-01-31)  Sapphire Pool & Spa Construction
800Do000000xQEJIA2,7086603,1836,1836,1836,2023-02-01,2024-01-31,Activated,(2024-01-31)  Jireh Remodeling LLC
800Do000000xQEOIA2,7086604,1824,1824,1824,2023-01-25,2024-01-24,Activated,(2024-01-24)  Bright Idea Atlanta
800Do000000xQETIA2,7086605,1959.3,1959.3,3918.6,2023-03-01,2025-02-28,Activated,"(2025-02-28)  Kitchen Kompact, Inc."
800Do000000xQEdIAM,7086607,3530.64,3530.64,7061.28,2023-02-01,2025-01-31,Activated,(2025-01-31)  K-Zor Electric Inc.
800Do000000xQEnIAM,7086609,1824,1824,3648,2023-02-01,2025-01-31,Activated,"(2025-01-31)  Classic Flooring, Inc."
800Do000000xQEsIAM,7086610,3684,3684,7368,2023-02-01,2025-01-31,Activated,(2025-01-31)  Gama Fence & Metal Fabrication LLC
800Do000000xQExIAM,7086611,3000,3000,3000,2023-02-01,2024-01-31,Draft,(2024-01-31)  Denali Construction (IN)
800Do000000xQF2IAM,7086612,1200,1200,2400,2023-01-25,2025-01-24,Activated,"(2025-01-24)  Ditto Coatings, Inc."
800Do000000xQF7IAM,7086613,3965.97,3965.97,3965.97,2023-02-01,2024-01-31,Draft,(2024-01-31)  Fryer Lawn & Landscape LLC
800Do000000xQFCIA2,7086614,3024,3024,3024,2023-02-01,2024-01-31,Activated,(2024-01-31)  Johnson Glass & Mirror Inc.
800Do000000xQFvIAM,7086615,1969.2,1969.2,1969.2,2023-04-01,2024-03-31,Activated,(2024-03-31)  Startime Contracting
800Do000000xQG0IAM,7086616,2475.36,2475.36,2475.36,2023-04-01,2024-03-31,Activated,(2024-03-31)  Ewing Underground & Construction Svcs. LLC
800Do000000xQG5IAM,7086617,1080,1080,1080,2023-02-01,2024-01-31,Activated,"(2024-01-31)  S. Klahr, Inc."
800Do000000xQGKIA2,7086618,6204,6204,6204,2023-02-01,2024-01-31,Activated,"(2024-01-31)  Geauga County Excavating, Inc."
800Do000000xQGUIA2,7086619,50057,50057,50057,2023-02-03,2024-02-02,Activated,"(2024-02-02)  Multiquip, Inc. (Mq Power)"
800Do000000xQGZIA2,7086620,4200.02,4200.02,8400.04,2023-02-01,2025-01-31,Activated,"(2025-01-31)  KV Flooring, Inc."
800Do000000xQGtIAM,7086621,3024,3024,3024,2023-02-01,2024-01-31,Activated,(2024-01-31)  Magistrale Fence & Railing
800Do000000xQGyIAM,7086622,3540,3540,3540,2023-02-01,2024-01-31,Draft,(2024-01-31)  R/T Tile & Stone Corp.
800Do000000xQH3IAM,7086623,6876,6876,13752,2023-03-01,2025-02-28,Activated,(2025-02-28)  White Light Electric
800Do000000xQH8IAM,7086624,1844.64,1844.64,3689.28,2023-02-01,2025-01-31,Activated,(2025-01-31)  GPC Construction LLC
800Do000000xQHDIA2,7086625,11556,11556,23112,2023-02-01,2025-01-31,Activated,(2025-01-31)  MD Concrete Cutting & Demolition
800Do000000xQHIIA2,7086626,10321.82,10321.82,10321.82,2023-02-01,2024-01-31,Activated,(2024-01-31)  SOUTHWESTERN ILLINOIS BLDG AND
800Do000000xQHNIA2,7086627,1824,1824,1824,2023-02-01,2024-01-31,Activated,(2024-01-31)  All Construction Services
800Do000000xQMhIAM,7086661,6468,6468,12936,2023-02-01,2025-01-31,Activated,(2025-01-31)  Sure Seal
800Do000000xQHSIA2,7086628,6565.95,6565.95,13131.9,2023-02-01,2025-01-31,Activated,(2025-01-31)  TLX TechTrades
800Do000000xQHXIA2,7086629,3630,3630,7260,2023-02-01,2025-01-31,Activated,(2025-01-31)  State Line Plumbing & Heating
800Do000000xQHcIAM,7086630,6492.02,6492.02,12984.04,2023-02-01,2025-01-31,Activated,(2025-01-31)  Burnsville Electric
800Do000000xQHhIAM,7086631,3642,3642,3642,2023-02-01,2024-01-31,Activated,"(2024-01-31)  Advance Pressure Washing & Painting, Inc."
800Do000000xQHmIAM,7086632,1260,1260,1260,2023-02-01,2024-01-31,Activated,(2024-01-31)  Moser Excavating & Fencing
800Do000000xQHrIAM,7086633,2735.96,2735.96,5471.92,2023-02-01,2025-01-31,Activated,"(2025-01-31)  Carolina Metal Building Technologies, Inc."
800Do000000xQHwIAM,7086634,3024,3024,3024,2023-02-01,2024-01-31,Activated,(2024-01-31)  ACME Parking Lot Striping Inc.
800Do000000xQI1IAM,7086635,5484,5484,10968,2023-02-01,2025-01-31,Activated,(2025-01-31)  Beavers Contracting LLC
800Do000000xQI6IAM,7086636,2735.91,2735.91,5471.82,2023-02-01,2025-01-31,Activated,"(2025-01-31)  Advanced Film Solutions, Inc."
800Do000000xQIBIA2,7086637,1824,1824,1824,2023-03-01,2024-02-29,Activated,"(2024-02-29)  Foundation Sealers Connecticut, LLC"
800Do000000xQIGIA2,7086638,2219.88,2219.88,2219.88,2023-02-01,2024-01-31,Activated,(2024-01-31)  W & S Motor & Pump Services Inc.
800Do000000xQILIA2,7086639,3024,3024,3024,2023-01-28,2024-01-27,Activated,(2024-01-27)  Edge 2 Edge Painting LLC
800Do000000xQIQIA2,7086640,1668,1668,3336,2023-02-01,2025-01-31,Activated,"(2025-01-31)  Capital Construction, Inc."
800Do000000xQIVIA2,7086641,2999.99,2999.99,5999.98,2023-02-01,2025-01-31,Activated,(2025-01-31)  Chitkowski Law Offices
800Do000000xQIaIAM,7086642,2328,2328,2328,2023-02-01,2024-01-31,Activated,(2024-01-31)  A-1 Concrete
800Do000000xQUMIA2,7086692,5663.95,5663.95,11327.9,2023-02-01,2025-01-31,Activated,(2025-01-31)  BL&E CONSTRUCTION
800Do000000xQIfIAM,7086643,5484,5484,5484,2023-02-01,2024-01-31,Activated,"(2024-01-31)  Sumners Htg. & Air, Inc."
800Do000000xQIpIAM,7086645,4491.6,4491.6,8983.2,2023-02-01,2025-01-31,Activated,"(2025-01-31)  Innovative Services, Inc."
800Do000000xQIuIAM,7086646,2400,2400,2400,2023-02-01,2024-01-31,Activated,(2024-01-31)  Wolfies Handyman Services
800Do000000xQIzIAM,7086647,2400,2400,2400,2023-02-01,2024-01-31,Draft,(2024-01-31)  BGN Contractors
800Do000000xQJ4IAM,7086648,3477.6,3477.6,6955.2,2023-02-01,2025-01-31,Activated,"(2025-01-31)  Valley Machine & Iron, LLC"
800Do000000xQKgIAM,7086649,1983.84,1983.84,1983.84,2023-01-25,2024-01-24,Draft,(2024-01-24)  MEGLIO AND ASSOCIATES
800Do000000xQKlIAM,7086650,2129.52,2129.52,2129.52,2023-02-01,2024-01-31,Draft,"(2024-01-31)  Endorf's Creative Countertops, Inc."
800Do000000xQL5IAM,7086651,3000,4272,8544,2023-02-01,2025-01-31,Activated,(2025-01-31)  Z Worx Construction
800Do000000xQLKIA2,7086652,4719.6,4719.6,4719.6,2023-02-01,2024-01-31,Activated,"(2024-01-31)  Hudson River Construction Company, LLC"
800Do000000xQLPIA2,7086653,2075.96,2075.96,2075.96,2023-02-01,2024-01-31,Activated,(2024-01-31)  R & I Construction Company
800Do000000xQLUIA2,7086654,25292.5,25292.5,25292.5,2023-01-26,2024-01-25,Draft,(2024-01-25)  Front Range Scientific
800Do000000xQLoIAM,7086655,3613.82,3613.82,7227.64,2023-02-01,2025-01-31,Activated,(2025-01-31)  Millennium Concrete
800Do000000xQLyIAM,7086656,3024,3024,3024,2023-02-01,2024-01-31,Activated,(2024-01-31)  Senergy Contracting LLC
800Do000000xQM3IAM,7086657,1199.97,1199.97,2399.94,2023-02-01,2025-01-31,Activated,"(2025-01-31)  Ledezma Electrical Contractor, Inc."
800Do000000xQM8IAM,7086658,3024,3024,3024,2023-02-01,2024-01-31,Activated,(2024-01-31)  Stardelta Electric
800Do000000xQMXIA2,7086660,7925.4,7925.4,7925.4,2023-02-01,2024-01-31,Activated,(2024-01-31)  Reliant Protective Coatings Inc.
800Do000000xQMmIAM,7086662,5268,5268,5268,2023-02-01,2024-01-31,Activated,"(2024-01-31)  CBS Construction Services, Inc."
800Do000000xQN1IAM,7086665,3024,3024,6048,2023-02-01,2025-01-31,Activated,(2025-01-31)  Lily & Marigold Home & Design
800Do000000xQNaIAM,7086667,10212,10212,20424,2023-01-26,2025-01-25,Activated,(2025-01-25)  All Shore Paving Corp.
800Do000000xQNpIAM,7086668,731.9,731.9,731.9,2023-02-01,2024-01-31,Activated,(2024-01-31)  ONECON
800Do000000xQO4IAM,7086669,1199.94,1199.94,1199.94,2023-02-01,2024-01-31,Draft,(2024-01-31)  JT Hauling Inc
800Do000000xQOYIA2,7086670,1400,1400,1400,2023-02-01,2024-01-31,Draft,(2024-01-31)  Chilewski Enterprises
800Do000000xQOiIAM,7086671,1824,1824,1824,2023-02-01,2024-01-31,Activated,"(2024-01-31)  KeeZee Enterprises, LLC"
800Do000000xQQUIA2,7086680,4823.99,4823.99,9647.98,2023-03-01,2025-02-28,Draft,(2025-02-28)  Wolfskill Construction
800Do000000xQPCIA2,7086672,1199.97,1199.97,1199.97,2023-02-01,2024-01-31,Activated,(2024-01-31)  Quest Repair Pro's Inc.
800Do000000xQPRIA2,7086673,6924,6924,13848,2023-02-01,2025-01-31,Activated,(2025-01-31)  Total Coverage Cleaning LLC
800Do000000xQPWIA2,7086674,4047,4047,8094,2023-02-01,2025-01-31,Activated,"(2025-01-31)  Alpine Construction Group, Inc."
800Do000000xQPgIAM,7086675,2580,2580,2580,2023-03-01,2024-02-29,Activated,(2024-02-29)  Adragna Architecture & Development (CO)
800Do000000xQPlIAM,7086676,1800,1800,3600,2023-02-01,2025-01-31,Activated,(2025-01-31)  CHG Insurance
800Do000000xQQ5IAM,7086677,3776.76,3776.76,7553.52,2023-02-01,2025-01-31,Activated,"(2025-01-31)  V & M Supply, Inc."
800Do000000xQQKIA2,7086678,9999.98,9999.98,19999.96,2023-02-01,2025-01-31,Draft,(2025-01-31)  Alpine Painting & Sandblasting Contractors
800Do000000xQQPIA2,7086679,4884.01,4884.01,9768.02,2023-02-01,2025-01-31,Activated,"(2025-01-31)  Electus Construction, Inc."
800Do000000xQR3IAM,7086681,3360,3360,3360,2023-01-23,2024-01-22,Activated,(2024-01-22)  Camosy Construction (IL)
800Do000000xQRSIA2,7086683,6552,6552,13104,2023-02-01,2025-01-31,Activated,(2025-01-31)  Page Street Storage Leasing LLC
800Do000000xQRXIA2,7086684,3465.6,3465.6,6931.2,2023-02-01,2025-01-31,Activated,"(2025-01-31)  CelSue Construction Services, Inc."
800Do000000xQRhIAM,7086685,1824,1824,1824,2023-02-01,2024-01-31,Activated,"(2024-01-31)  Mason Construction Services, Inc."
800Do000000xQRrIAM,7086686,2970.03,2970.03,5940.06,2023-02-01,2025-01-31,Draft,(2025-01-31)  C J Stafford Construction
800Do000000xQTdIAM,7086687,5832,5832,5832,2023-02-10,2024-02-09,Activated,(2024-02-09)  Portsmouth Quality Flooring
800Do000000xQTiIAM,7086688,1740,1740,3480,2023-02-01,2025-01-31,Activated,(2025-01-31)  Bayne Electric
800Do000000xQU2IAM,7086689,993.03,993.03,993.03,2023-01-27,2024-01-26,Draft,(2024-01-26)  ALL BRIGHT ELECTRIC
800Do000000xQUCIA2,7086690,1836,1836,3672,2023-01-26,2025-01-25,Activated,(2025-01-25)  Aztec Electric
800Do000000xQURIA2,7086693,2915.89,2915.89,5831.78,2023-02-01,2025-01-31,Activated,(2025-01-31)  Metal Systems F & E LLC
800Do000000xQUlIAM,7086695,3024,3024,6048,2023-02-01,2025-01-31,Activated,(2025-01-31)  Champion Site Prep
800Do000000xQUqIAM,7086696,4109.76,4109.76,4109.76,2023-02-01,2024-01-31,Activated,"(2024-01-31)  MGM Construction Services, Inc."
800Do000000xQV0IAM,7086697,1200.09,1200.09,2400.18,2023-01-31,2025-01-30,Activated,"(2025-01-30)  APS Painting, Inc."
800Do000000xQVFIA2,7086698,2987.75,2987.75,2987.75,2023-02-01,2024-01-31,Draft,(2024-01-31)  C.C. Carlton Industries Ltd.
800Do000000xQVKIA2,7086699,5544,5544,11088,2023-02-01,2025-01-31,Activated,(2025-01-31)  Weiher Global Reos
800Do000000xQVUIA2,7086700,2064,2064,2064,2023-01-31,2024-01-30,Activated,(2024-01-30)  RCH Group
800Do000000xQVeIAM,7086701,1667.99,1667.99,1667.99,2023-02-01,2024-01-31,Activated,(2024-01-31)  Carolina Lift and Elevator
800Do000000xQVoIAM,7086702,1739.91,1739.91,1739.91,2023-02-01,2024-01-31,Activated,"(2024-01-31)  Spar Plumbing, Inc."
800Do000000xQW3IAM,7086703,2940,2940,2940,2023-02-01,2024-01-31,Activated,(2024-01-31)  True Tech Air Conditioning Inc.
800Do000000xQWIIA2,7086704,1436.4,1472.4,2944.8,2023-03-01,2025-02-28,Activated,(2025-02-28)  Archer Excavating Co.
800Do000000xQWNIA2,7086705,1836,1836,3672,2023-01-27,2025-01-26,Activated,(2025-01-26)  B&W Plumbing Heating Cooling & Drains
800Do000000xQWcIAM,7086707,900.2,900.2,900.2,2023-02-01,2024-01-31,Activated,"(2024-01-31)  Best Masonry Construction, Inc."
800Do000000xQWSIA2,7086706,3024,3024,3024,2023-02-01,2024-01-31,Activated,(2024-01-31)  Epoxy Flooring Systems
800Do000000xQWmIAM,7086708,3528,3528,7056,2023-02-01,2025-01-31,Activated,(2025-01-31)  CKJ Group
800Do000000xQWrIAM,7086709,4980,4980,4980,2023-02-01,2024-01-31,Activated,(2024-01-31)  MS Contractors LLC Plumbing Services
800Do000000xQWwIAM,7086710,15000,15000,15000,2023-01-27,2024-01-26,Activated,"(2024-01-26)  Monomoy Capital Management II, L.P."
800Do000000xQX1IAM,7086711,1700,1700,1700,2023-02-01,2024-01-31,Draft,(2024-01-31)  Three Rivers Marine & Rail Terminals LLC
800Do000000xQXBIA2,7086713,1979.85,1979.85,3959.7,2023-02-01,2025-01-31,Activated,(2025-01-31)  Lee Building Products
800Do000000xQXQIA2,7086714,1836,1836,1836,2023-01-31,2024-01-30,Activated,"(2024-01-30)  Cody Air Conditioning & Heating, Inc."
800Do000000xQY4IAM,7086715,1456.56,1456.56,2913.12,2023-02-01,2025-01-31,Activated,(2025-01-31)  R & R Painting AZ
800Do000000xQY9IAM,7086716,3024,3024,3024,2023-02-01,2024-01-31,Activated,(2024-01-31)  Chroma Painting & Construction LLC
800Do000000xQYOIA2,7086719,4275,4275,8550,2023-02-01,2025-01-31,Activated,"(2025-01-31)  Esquivel Construction, Inc."
800Do000000xQYsIAM,7086720,2261.81,2261.81,2261.81,2023-02-01,2024-01-31,Activated,"(2024-01-31)  D.I.R. Construction, Inc."
800Do000000xQZ2IAM,7086721,1260,1260,1260,2023-03-01,2024-02-29,Activated,(2024-02-29)  Cool Experts AC
800Do000000xQZCIA2,7086722,3024,3024,6048,2023-02-01,2025-01-31,Activated,(2025-01-31)  David Springer Painting
800Do000000xQZHIA2,7086723,2064,2064,2064,2023-01-31,2024-01-30,Activated,(2024-01-30)  CRSA
800Do000000xQZgIAM,7086724,3100,3100,3100,2023-02-01,2024-01-31,Draft,(2024-01-31)  Rock Solid Contractor
800Do000000xQZqIAM,7086725,1823.99,1823.99,1823.99,2023-02-01,2024-01-31,Activated,(2024-01-31)  Gilkey Painting
800Do000000xQa5IAE,7086726,1824,1824,1824,2023-02-01,2024-01-31,Activated,"(2024-01-31)  Reliable Contracting Co., Inc."
800Do000000xQaAIAU,7086727,3223,3223,3223,2023-02-01,2024-01-31,Draft,(2024-01-31)  ATA Development
800Do000000xQaKIAU,7086729,7769.6,7769.6,7769.6,2023-01-27,2024-01-26,Draft,(2024-01-26)  Brimus  MB LLC Construction
800Do000000xQaPIAU,7086730,2616.89,2616.89,2616.89,2023-02-01,2024-01-31,Draft,(2024-01-31)  Corrigan Construction Inc.
800Do000000xQaZIAU,7086732,2500,2500,2500,2023-02-01,2024-01-31,Draft,"(2024-01-31)  Culver Engineering, LLC"
800Do000000xQaeIAE,7086733,2500,2500,2500,2023-02-01,2024-01-31,Draft,"(2024-01-31)  Duquette's Steel & Structural Fabrication, Inc."
800Do000000xQaoIAE,7086734,1836,1836,1836,2023-01-27,2024-01-26,Activated,(2024-01-26)  Esparza Concrete Construction
800Do000000xQatIAE,7086735,3145,3145,3145,2023-02-01,2024-01-31,Draft,(2024-01-31)  iSolar Minnesota
800Do000000xQayIAE,7086736,1079.82,1079.82,1079.82,2023-02-01,2024-01-31,Activated,"(2024-01-31)  Glass Unlimited, Inc."
800Do000000xQb3IAE,7086737,4950.12,4950.12,4950.12,2023-02-01,2024-01-31,Activated,(2024-01-31)  Enduracrete/Concrete Care of Atlanta
800Do000000xQb8IAE,7086738,1823.88,1823.88,3647.76,2023-02-01,2025-01-31,Activated,(2025-01-31)  Romero Concrete Construction
800Do000000xQbDIAU,7086739,1503,1503,1503,2023-02-01,2024-01-31,Activated,(2024-01-31)  Repro-Graphic Supply
800Do000000xQc1IAE,7086740,1800,1800,1800,2023-02-01,2024-01-31,Activated,"(2024-01-31)  Alexander Plbg. Svcs., Inc."
800Do000000xQcLIAU,7086742,3847.9,3847.9,7695.8,2023-02-01,2025-01-31,Draft,(2025-01-31)  Monaco Metalworks
800Do000000xQcQIAU,7086743,2711.91,2711.91,5423.82,2023-02-01,2025-01-31,Activated,"(2025-01-31)  Global Builders, Inc."
800Do000000xQcaIAE,7086745,3024,3024,3024,2023-02-01,2024-01-31,Activated,(2024-01-31)  J. Fuller Cleaning Services LLC
800Do000000xQcpIAE,7086746,1740,1740,3480,2023-02-01,2025-01-31,Draft,(2025-01-31)  Hyper Construction Corp.
800Do000000xQczIAE,7086747,3024,3024,3024,2023-01-30,2024-01-29,Activated,(2024-01-29)  Suarez Cleaning Services
800Do000000xQd4IAE,7086748,4000,4000,4000,2023-01-27,2024-01-26,Draft,(2024-01-26)  Ameriside
800Do000000xQd9IAE,7086749,1499.94,1667.97,3335.94,2023-02-01,2025-01-31,Activated,(2025-01-31)  WEON MECHANICAL
800Do000000xQdJIAU,7086750,1560,1560,1560,2023-02-01,2024-01-31,Activated,"(2024-01-31)  Acclimate Heating., A/C, & Refrigeration"
800Do000000xQdOIAU,7086751,2328,2328,4656,2023-02-01,2025-01-31,Activated,(2025-01-31)  AB Cleaning Services Corp.
800Do000000xQdxIAE,7086752,3000,3000,3000,2023-03-01,2024-02-29,Draft,(2024-02-29)  Acme Welding
800Do000000xQe2IAE,7086753,1970,1970,1970,2023-03-01,2024-02-29,Draft,(2024-02-29)  Americas Air Corp
800Do000000xQe7IAE,7086754,9998.81,9998.81,9998.81,2023-01-31,2024-01-30,Draft,(2024-01-30)  Central Fence LLC
800Do000000xQeCIAU,7086755,1699.69,1699.69,1699.69,2023-01-27,2024-01-26,Draft,(2024-01-26)  Corinthian Stone
800Do000000xQeHIAU,7086756,1763.9,1763.9,3527.8,2023-02-01,2025-01-31,Activated,(2025-01-31)  JAC Drywall Service LLC
800Do000000xQeRIAU,7086757,3000.19,3000.19,6000.38,2023-01-31,2025-01-30,Draft,"(2025-01-30)  EER, Inc."
800Do000000xQeqIAE,7086761,2958.47,2958.47,2958.47,2023-03-01,2024-02-29,Draft,(2024-02-29)  Ivor Weld Construction LLC
800Do000000xQebIAE,7086759,2399.92,2399.92,2399.92,2023-02-01,2024-01-31,Activated,(2024-01-31)  Raindance Builders LLC
800Do000000xQegIAE,7086760,1400,1400,1400,2023-02-01,2024-01-31,Draft,(2024-01-31)  G2 Planning and Design
800Do000000xQevIAE,7086762,3024,3024,3024,2023-03-01,2024-02-29,Activated,(2024-02-29)  Johnson Controls
800Do000000xQf0IAE,7086763,3514.5,3514.5,3514.5,2023-02-01,2024-01-31,Draft,(2024-01-31)  Kenrich Corp
800Do000000xQf5IAE,7086764,3654,3654,3654,2023-02-01,2024-01-31,Activated,(2024-01-31)  L.A. Szegedi Contracting LLC
800Do000000xQfAIAU,7086765,3770,3770,3770,2023-03-01,2024-02-29,Draft,(2024-02-29)  LMR Custom Shutters LLC
800Do000000xQfFIAU,7086766,4077,4077,4077,2023-02-01,2024-01-31,Activated,(2024-01-31)  Restoration Solutions LLC
800Do000000xQfKIAU,7086767,1836,1836,5508,2023-02-01,2026-01-31,Activated,(2026-01-31)  Adenium Premium Glass LLC
800Do000000xQfPIAU,7086768,1836,1836,3672,2023-03-01,2025-02-28,Activated,(2025-02-28)  Mead Lumber of Salina
800Do000000xQfUIAU,7086769,1836,1836,1836,2023-02-13,2024-02-12,Activated,(2024-02-12)  SP Lapierre Construction
800Do000000xQfZIAU,7086770,1836,1836,1836,2023-02-06,2024-02-05,Activated,(2024-02-05)  OP Siding & Construction LLC
800Do000000xQfeIAE,7086771,1640,1640,3280,2023-02-07,2025-02-06,Draft,(2025-02-06)  TDP Electric
800Do000000xQfjIAE,7086772,1823.98,1823.98,1823.98,2023-02-01,2024-01-31,Activated,(2024-01-31)  Innovative Plumbing
800Do000000xQftIAE,7086773,10780.04,10780.04,10780.04,2023-02-02,2024-02-01,Activated,"(2024-02-01)  MOEN, INC."
800Do000000xQg3IAE,7086774,1799.99,1799.99,3599.98,2023-02-01,2025-01-31,Activated,(2025-01-31)  Island-Wide Photo
800Do000000xQgIIAU,7086775,5002.88,5002.88,5002.88,2023-02-01,2024-01-31,Draft,(2024-01-31)  Structural Systems Repair Group
800Do000000xQgNIAU,7086776,3024,3024,3024,2023-02-01,2024-01-31,Activated,(2024-01-31)  CLARK STEEL FABRICATORS INC
800Do000000xQgXIAU,7086777,7559.4,7559.4,7559.4,2023-02-01,2024-01-31,Draft,"(2024-01-31)  Gregor Industries, Inc."
800Do000000xQgcIAE,7086778,3024,3024,3024,2023-01-31,2024-01-30,Activated,(2024-01-30)  A Plus Services Htg. & Air Cond.
